Order_ID,Restaurant_Name,Location,Order,Order_Time,Delivery,Delivery_Time,Delivery_Duration_min,Pizza_Size,Pizza_Type,Toppings_Count,Distance_km,Traffic_Level,Payment_Method,Is_Peak_Hour,Is_Weekend,Topping_Density,Order_Month,Payment_Category,Estimated_Duration_min,Delay_min,Is_Delayed,Traffic_Impact,Order_Hour
ORD502,Marco's Pizza,"Cleveland, OH",2025-02-27,18:45:00,2025-02-27,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,February,Offline,6.00,14.00,FALSE,1,18
ORD503,Domino's,"Tampa, FL",2025-02-28,19:00:00,2025-02-28,19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,TRUE,FALSE,0.400000000,February,Offline,24.00,26.00,TRUE,3,19
ORD504,Papa John's,"Bakersfield, CA",2025-03-01,20:00:00,2025-03-01,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,March,Online,13.20,21.80,TRUE,2,20
ORD505,Pizza Hut,"Aurora, CO",2025-03-02,18:30:00,2025-03-02,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,TRUE,1.000000000,March,Online,4.80,15.20,FALSE,1,18
ORD506,Little Caesars,"Anaheim, CA",2025-03-03,19:45:00,2025-03-03,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18.00,22.00,TRUE,3,19
ORD507,Marco's Pizza,"Honolulu, HI",2025-03-04,18:00:00,2025-03-04,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,March,Online,9.60,20.40,FALSE,2,18
ORD508,Domino's,"Lexington, KY",2025-03-05,20:15:00,2025-03-05,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,March,Offline,21.60,23.40,TRUE,3,20
ORD509,Papa John's,"Stockton, CA",2025-03-06,18:00:00,2025-03-06,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,March,Online,7.20,12.80,FALSE,1,18
ORD510,Pizza Hut,"Corpus Christi, TX",2025-03-07,19:15:00,2025-03-07,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,March,Online,14.40,15.60,FALSE,2,19
ORD511,Little Caesars,"Henderson, NV",2025-03-08,20:30:00,2025-03-08,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,TRUE,0.625000000,March,Online,19.20,20.80,TRUE,3,20
ORD512,Marco's Pizza,"Riverside, CA",2025-03-09,18:45:00,2025-03-09,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,March,Offline,6.00,14.00,FALSE,1,18
ORD513,Domino's,"Newark, NJ",2025-03-10,19:00:00,2025-03-10,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,March,Online,24.00,26.00,TRUE,3,19
ORD514,Papa John's,"St. Paul, MN",2025-03-11,20:00:00,2025-03-11,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,March,Online,13.20,21.80,TRUE,2,20
ORD515,Pizza Hut,"Plano, TX",2025-03-12,18:30:00,2025-03-12,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,March,Online,4.80,15.20,FALSE,1,18
ORD516,Little Caesars,"Lincoln, NE",2025-03-13,19:45:00,2025-03-13,20:25:00,40,XL,Cheese Burst,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18.00,22.00,TRUE,3,19
ORD517,Marco's Pizza,"Boise, ID",2025-03-14,18:00:00,2025-03-14,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,March,Online,7.20,12.80,FALSE,1,18
ORD518,Domino's,"Reno, NV",2025-03-15,19:15:00,2025-03-15,19:45:00,30,Large,Deep Dish,4,6.0,Medium,UPI,TRUE,TRUE,0.666666667,March,Online,14.40,15.60,FALSE,2,19
ORD519,Papa John's,"Scottsdale, AZ",2025-03-16,20:30:00,2025-03-16,21:10:00,40,XL,Cheese Burst,5,8.0,High,Wallet,TRUE,TRUE,0.625000000,March,Online,19.20,20.80,TRUE,3,20
ORD520,Pizza Hut,"Irving, TX",2025-03-17,18:45:00,2025-03-17,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,March,Offline,6.00,14.00,FALSE,1,18
ORD521,Domino's,"Orlando, FL",2025-03-18,19:00:00,2025-03-18,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,March,Online,24.00,26.00,TRUE,3,19
ORD522,Papa John's,"Madison, WI",2025-03-19,20:00:00,2025-03-19,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,March,Online,13.20,21.80,TRUE,2,20
ORD523,Pizza Hut,"Lubbock, TX",2025-03-20,18:30:00,2025-03-20,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,March,Online,4.80,15.20,FALSE,1,18
ORD524,Little Caesars,"Chandler, AZ",2025-03-21,19:45:00,2025-03-21,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18.00,22.00,TRUE,3,19
ORD525,Marco's Pizza,"Garland, TX",2025-03-22,18:00:00,2025-03-22,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,TRUE,0.750000000,March,Online,9.60,20.40,FALSE,2,18
ORD526,Domino's,"Glendale, AZ",2025-03-23,20:15:00,2025-03-23,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,TRUE,0.444444444,March,Offline,21.60,23.40,TRUE,3,20
ORD527,Papa John's,"Akron, OH",2025-03-24,18:00:00,2025-03-24,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,March,Online,7.20,12.80,FALSE,1,18
ORD528,Pizza Hut,"Baton Rouge, LA",2025-03-25,19:15:00,2025-03-25,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,March,Online,14.40,15.60,FALSE,2,19
ORD529,Little Caesars,"Durham, NC",2025-03-26,20:30:00,2025-03-26,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,March,Online,19.20,20.80,TRUE,3,20
ORD530,Marco's Pizza,"Chula Vista, CA",2025-03-27,18:45:00,2025-03-27,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,March,Offline,6.00,14.00,FALSE,1,18
ORD531,Domino's,"Fort Wayne, IN",2025-03-28,19:00:00,2025-03-28,19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,TRUE,FALSE,0.400000000,March,Offline,24.00,26.00,TRUE,3,19
ORD532,Papa John's,"St. Petersburg, FL",2025-03-29,20:00:00,2025-03-29,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,March,Online,13.20,21.80,TRUE,2,20
ORD533,Pizza Hut,"Jersey City, NJ",2025-03-30,18:30:00,2025-03-30,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,TRUE,1.000000000,March,Online,4.80,15.20,FALSE,1,18
ORD534,Little Caesars,"St. Louis, MO",2025-03-31,19:45:00,2025-03-31,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,March,Online,18.00,22.00,TRUE,3,19
ORD535,Marco's Pizza,"Norfolk, VA",2025-04-01,18:00:00,2025-04-01,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,April,Online,9.60,20.40,FALSE,2,18
ORD536,Domino's,"Laredo, TX",2025-04-02,20:15:00,2025-04-02,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,April,Offline,21.60,23.40,TRUE,3,20
ORD537,Papa John's,"Chandler, AZ",2025-04-03,18:00:00,2025-04-03,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,April,Online,7.20,12.80,FALSE,1,18
ORD538,Pizza Hut,"Lubbock, TX",2025-04-04,19:15:00,2025-04-04,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,April,Online,14.40,15.60,FALSE,2,19
ORD539,Little Caesars,"Garland, TX",2025-04-05,20:30:00,2025-04-05,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,TRUE,0.625000000,April,Online,19.20,20.80,TRUE,3,20
ORD540,Marco's Pizza,"Glendale, AZ",2025-04-06,18:45:00,2025-04-06,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,April,Offline,6.00,14.00,FALSE,1,18
ORD541,Domino's,"Akron, OH",2025-04-07,19:00:00,2025-04-07,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,April,Online,24.00,26.00,TRUE,3,19
ORD542,Papa John's,"Baton Rouge, LA",2025-04-08,20:00:00,2025-04-08,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,April,Online,13.20,21.80,TRUE,2,20
ORD543,Pizza Hut,"Durham, NC",2025-04-09,18:30:00,2025-04-09,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,April,Online,4.80,15.20,FALSE,1,18
ORD544,Domino's,"Austin, TX",2025-04-10,19:00:00,2025-04-10,19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,TRUE,FALSE,0.571428571,April,Online,16.80,28.20,TRUE,2,19
ORD545,Papa John's,"Denver, CO",2025-04-11,20:15:00,2025-04-11,20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,FALSE,0.461538462,April,Online,15.60,24.40,TRUE,3,20
ORD546,Pizza Hut,"Miami, FL",2025-04-12,18:45:00,2025-04-12,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,April,Offline,6.00,14.00,FALSE,1,18
ORD547,Little Caesars,"Seattle, WA",2025-04-13,19:30:00,2025-04-13,20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,TRUE,0.625000000,April,Online,19.20,20.80,TRUE,3,19
ORD548,Marco's Pizza,"Portland, OR",2025-04-14,18:00:00,2025-04-14,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,April,Online,9.60,20.40,FALSE,2,18
ORD549,Domino's,"Chicago, IL",2025-04-15,20:15:00,2025-04-15,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,April,Offline,21.60,23.40,TRUE,3,20
ORD550,Papa John's,"Boston, MA",2025-04-16,18:00:00,2025-04-16,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,April,Online,7.20,12.80,FALSE,1,18
ORD551,Pizza Hut,"Atlanta, GA",2025-04-17,19:15:00,2025-04-17,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,April,Online,14.40,15.60,FALSE,2,19
ORD552,Little Caesars,"Phoenix, AZ",2025-04-18,20:30:00,2025-04-18,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,April,Online,19.20,20.80,TRUE,3,20
ORD553,Marco's Pizza,"San Diego, CA",2025-04-19,18:45:00,2025-04-19,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,April,Offline,6.00,14.00,FALSE,1,18
ORD554,Domino's,"Columbus, OH",2025-04-20,19:00:00,2025-04-20,19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,TRUE,TRUE,0.400000000,April,Offline,24.00,26.00,TRUE,3,19
ORD555,Papa John's,"Charlotte, NC",2025-04-21,20:00:00,2025-04-21,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,April,Online,13.20,21.80,TRUE,2,20
ORD556,Pizza Hut,"Nashville, TN",2025-04-22,18:30:00,2025-04-22,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,April,Online,4.80,15.20,FALSE,1,18
ORD557,Little Caesars,"Oklahoma City, OK",2025-04-23,19:45:00,2025-04-23,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,April,Online,18.00,22.00,TRUE,3,19
ORD558,Marco's Pizza,"Las Vegas, NV",2025-04-24,18:00:00,2025-04-24,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,April,Online,9.60,20.40,FALSE,2,18
ORD559,Domino's,"Indianapolis, IN",2025-04-25,20:15:00,2025-04-25,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,April,Offline,21.60,23.40,TRUE,3,20
ORD560,Papa John's,"San Jose, CA",2025-04-26,18:00:00,2025-04-26,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,TRUE,0.666666667,April,Online,7.20,12.80,FALSE,1,18
ORD561,Pizza Hut,"Jacksonville, FL",2025-04-27,19:15:00,2025-04-27,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,TRUE,0.666666667,April,Online,14.40,15.60,FALSE,2,19
ORD562,Little Caesars,"Fort Worth, TX",2025-04-28,20:30:00,2025-04-28,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,April,Online,19.20,20.80,TRUE,3,20
ORD563,Marco's Pizza,"Memphis, TN",2025-04-29,18:45:00,2025-04-29,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,April,Offline,6.00,14.00,FALSE,1,18
ORD564,Domino's,"Baltimore, MD",2025-04-30,19:00:00,2025-04-30,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,April,Online,24.00,26.00,TRUE,3,19
ORD565,Papa John's,"Milwaukee, WI",2025-05-01,20:00:00,2025-05-01,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,May,Online,13.20,21.80,TRUE,2,20
ORD566,Pizza Hut,"Albuquerque, NM",2025-05-02,18:30:00,2025-05-02,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,May,Online,4.80,15.20,FALSE,1,18
ORD567,Little Caesars,"Tucson, AZ",2025-05-03,19:45:00,2025-05-03,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,0.666666667,May,Online,18.00,22.00,TRUE,3,19
ORD568,Marco's Pizza,"Fresno, CA",2025-05-04,18:00:00,2025-05-04,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,TRUE,0.750000000,May,Online,9.60,20.40,FALSE,2,18
ORD569,Domino's,"Sacramento, CA",2025-05-05,20:15:00,2025-05-05,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,May,Offline,21.60,23.40,TRUE,3,20
ORD570,Papa John's,"Milwaukee, WI",2025-05-01,20:00:00,2025-05-01,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,May,Online,13.20,21.80,TRUE,2,20
ORD571,Domino's,"New York, NY",2025-05-07,19:00:00,2025-05-07,19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,TRUE,FALSE,0.571428571,May,Online,16.80,28.20,TRUE,2,19
ORD572,Papa John's,"Los Angeles, CA",2025-05-08,20:15:00,2025-05-08,20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,FALSE,0.461538462,May,Online,15.60,24.40,TRUE,3,20
ORD573,Pizza Hut,"Chicago, IL",2025-05-09,18:45:00,2025-05-09,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,May,Offline,6.00,14.00,FALSE,1,18
ORD574,Little Caesars,"Houston, TX",2025-05-10,19:30:00,2025-05-10,20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,TRUE,0.625000000,May,Online,19.20,20.80,TRUE,3,19
ORD575,Marco's Pizza,"Phoenix, AZ",2025-05-11,18:00:00,2025-05-11,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,TRUE,0.750000000,May,Online,9.60,20.40,FALSE,2,18
ORD576,Domino's,"Philadelphia, PA",2025-05-12,20:15:00,2025-05-12,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,May,Offline,21.60,23.40,TRUE,3,20
ORD577,Papa John's,"San Antonio, TX",2025-05-13,18:00:00,2025-05-13,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,May,Online,7.20,12.80,FALSE,1,18
ORD578,Pizza Hut,"San Diego, CA",2025-05-14,19:15:00,2025-05-14,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,May,Online,14.40,15.60,FALSE,2,19
ORD579,Little Caesars,"Dallas, TX",2025-05-15,20:30:00,2025-05-15,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,May,Online,19.20,20.80,TRUE,3,20
ORD580,Marco's Pizza,"San Jose, CA",2025-05-16,18:45:00,2025-05-16,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,May,Offline,6.00,14.00,FALSE,1,18
ORD581,Domino's,"Austin, TX",2025-05-17,19:00:00,2025-05-17,19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,TRUE,TRUE,0.400000000,May,Offline,24.00,26.00,TRUE,3,19
ORD582,Papa John's,"Jacksonville, FL",2025-05-18,20:00:00,2025-05-18,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,TRUE,0.545454545,May,Online,13.20,21.80,TRUE,2,20
ORD583,Pizza Hut,"Fort Worth, TX",2025-05-19,18:30:00,2025-05-19,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,May,Online,4.80,15.20,FALSE,1,18
ORD584,Little Caesars,"Columbus, OH",2025-05-20,19:45:00,2025-05-20,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,May,Online,18.00,22.00,TRUE,3,19
ORD585,Marco's Pizza,"Charlotte, NC",2025-05-21,18:00:00,2025-05-21,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,May,Online,9.60,20.40,FALSE,2,18
ORD586,Domino's,"San Francisco, CA",2025-05-22,20:15:00,2025-05-22,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,May,Offline,21.60,23.40,TRUE,3,20
ORD587,Papa John's,"Indianapolis, IN",2025-05-23,18:00:00,2025-05-23,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,May,Online,7.20,12.80,FALSE,1,18
ORD588,Pizza Hut,"Seattle, WA",2025-05-24,19:15:00,2025-05-24,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,TRUE,0.666666667,May,Online,14.40,15.60,FALSE,2,19
ORD589,Little Caesars,"Denver, CO",2025-05-25,20:30:00,2025-05-25,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,TRUE,0.625000000,May,Online,19.20,20.80,TRUE,3,20
ORD590,Marco's Pizza,"Washington, DC",2025-05-26,18:45:00,2025-05-26,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,May,Offline,6.00,14.00,FALSE,1,18
ORD591,Domino's,"Boston, MA",2025-05-27,19:00:00,2025-05-27,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,May,Online,24.00,26.00,TRUE,3,19
ORD592,Papa John's,"El Paso, TX",2025-05-28,20:00:00,2025-05-28,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,May,Online,13.20,21.80,TRUE,2,20
ORD593,Pizza Hut,"Detroit, MI",2025-05-29,18:30:00,2025-05-29,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,May,Online,4.80,15.20,FALSE,1,18
ORD594,Little Caesars,"Nashville, TN",2025-05-30,19:45:00,2025-05-30,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,May,Online,18.00,22.00,TRUE,3,19
ORD595,Marco's Pizza,"Memphis, TN",2025-05-31,18:00:00,2025-05-31,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,TRUE,0.750000000,May,Online,9.60,20.40,FALSE,2,18
ORD596,Domino's,"Portland, OR",2025-06-01,20:15:00,2025-06-01,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,TRUE,0.444444444,June,Offline,21.60,23.40,TRUE,3,20
ORD597,Papa John's,"Oklahoma City, OK",2025-06-02,18:00:00,2025-06-02,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,June,Online,7.20,12.80,FALSE,1,18
ORD598,Pizza Hut,"Las Vegas, NV",2025-06-03,19:15:00,2025-06-03,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,June,Online,14.40,15.60,FALSE,2,19
ORD599,Little Caesars,"Atlanta, GA",2025-06-04,20:30:00,2025-06-04,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,June,Online,19.20,20.80,TRUE,3,20
ORD600,Marco's Pizza,"Miami, FL",2025-06-05,18:45:00,2025-06-05,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,June,Offline,6.00,14.00,FALSE,1,18
ORD601,Domino's,"New York, NY",2025-06-06,19:00:00,2025-06-06,19:45:00,45,Large,Thai Chicken,4,7.0,Medium,Card,TRUE,FALSE,0.571428571,June,Online,16.80,28.20,TRUE,2,19
ORD602,Papa John's,"Los Angeles, CA",2025-06-07,20:15:00,2025-06-07,20:55:00,40,Medium,Sicilian,3,6.5,High,Wallet,TRUE,TRUE,0.461538462,June,Online,15.60,24.40,TRUE,3,20
ORD603,Pizza Hut,"Chicago, IL",2025-06-08,18:45:00,2025-06-08,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,June,Offline,6.00,14.00,FALSE,1,18
ORD604,Little Caesars,"Houston, TX",2025-06-09,19:30:00,2025-06-09,20:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,June,Online,19.20,20.80,TRUE,3,19
ORD605,Marco's Pizza,"Phoenix, AZ",2025-06-10,18:00:00,2025-06-10,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,June,Online,9.60,20.40,FALSE,2,18
ORD606,Domino's,"Philadelphia, PA",2025-06-11,20:15:00,2025-06-11,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,FALSE,0.444444444,June,Offline,21.60,23.40,TRUE,3,20
ORD607,Papa John's,"San Antonio, TX",2025-06-12,18:00:00,2025-06-12,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,FALSE,0.666666667,June,Online,7.20,12.80,FALSE,1,18
ORD608,Pizza Hut,"San Diego, CA",2025-06-13,19:15:00,2025-06-13,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,June,Online,14.40,15.60,FALSE,2,19
ORD609,Little Caesars,"Dallas, TX",2025-06-14,20:30:00,2025-06-14,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,TRUE,0.625000000,June,Online,19.20,20.80,TRUE,3,20
ORD610,Marco's Pizza,"San Jose, CA",2025-06-15,18:45:00,2025-06-15,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,TRUE,0.400000000,June,Offline,6.00,14.00,FALSE,1,18
ORD611,Domino's,"Austin, TX",2025-06-16,19:00:00,2025-06-16,19:50:00,50,Large,Non-Veg,4,10.0,High,Domino's Cash,TRUE,FALSE,0.400000000,June,Offline,24.00,26.00,TRUE,3,19
ORD612,Papa John's,"Jacksonville, FL",2025-06-17,20:00:00,2025-06-17,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,June,Online,13.20,21.80,TRUE,2,20
ORD613,Pizza Hut,"Fort Worth, TX",2025-06-18,18:30:00,2025-06-18,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,FALSE,1.000000000,June,Online,4.80,15.20,FALSE,1,18
ORD614,Little Caesars,"Columbus, OH",2025-06-19,19:45:00,2025-06-19,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,FALSE,0.666666667,June,Online,18.00,22.00,TRUE,3,19
ORD615,Marco's Pizza,"Charlotte, NC",2025-06-20,18:00:00,2025-06-20,18:30:00,30,Medium,Non-Veg,3,4.0,Medium,UPI,TRUE,FALSE,0.750000000,June,Online,9.60,20.40,FALSE,2,18
ORD616,Domino's,"San Francisco, CA",2025-06-21,20:15:00,2025-06-21,21:00:00,45,Large,Veg,4,9.0,High,Cash,TRUE,TRUE,0.444444444,June,Offline,21.60,23.40,TRUE,3,20
ORD617,Papa John's,"Indianapolis, IN",2025-06-22,18:00:00,2025-06-22,18:20:00,20,Medium,Veg,2,3.0,Low,Card,TRUE,TRUE,0.666666667,June,Online,7.20,12.80,FALSE,1,18
ORD618,Pizza Hut,"Seattle, WA",2025-06-23,19:15:00,2025-06-23,19:45:00,30,Large,Non-Veg,4,6.0,Medium,Wallet,TRUE,FALSE,0.666666667,June,Online,14.40,15.60,FALSE,2,19
ORD619,Little Caesars,"Denver, CO",2025-06-24,20:30:00,2025-06-24,21:10:00,40,XL,Cheese Burst,5,8.0,High,Card,TRUE,FALSE,0.625000000,June,Online,19.20,20.80,TRUE,3,20
ORD620,Marco's Pizza,"Washington, DC",2025-06-25,18:45:00,2025-06-25,19:05:00,20,Small,Vegan,1,2.5,Low,Cash,TRUE,FALSE,0.400000000,June,Offline,6.00,14.00,FALSE,1,18
ORD621,Domino's,"Boston, MA",2025-06-26,19:00:00,2025-06-26,19:50:00,50,Large,Non-Veg,4,10.0,High,Card,TRUE,FALSE,0.400000000,June,Online,24.00,26.00,TRUE,3,19
ORD622,Papa John's,"El Paso, TX",2025-06-27,20:00:00,2025-06-27,20:35:00,35,Medium,Gluten-Free,3,5.5,Medium,Wallet,TRUE,FALSE,0.545454545,June,Online,13.20,21.80,TRUE,2,20
ORD623,Pizza Hut,"Detroit, MI",2025-06-28,18:30:00,2025-06-28,18:50:00,20,Small,Vegan,2,2.0,Low,UPI,TRUE,TRUE,1.000000000,June,Online,4.80,15.20,FALSE,1,18
ORD624,Little Caesars,"Nashville, TN",2025-06-29,19:45:00,2025-06-29,20:25:00,40,XL,Stuffed Crust,5,7.5,High,Card,TRUE,TRUE,0.666666667,June,Online,18.00,22.00,TRUE,3,19
ORD625,Domino's,"Austin, TX",2025-06-15,19:20:00,2025-06-15,19:55:00,35,Large,Cheese Burst,4,5.4,Medium,Card,TRUE,TRUE,0.740740741,June,Online,12.96,22.04,TRUE,2,19
ORD626,Pizza Hut,"Miami, FL",2025-06-15,20:00:00,2025-06-15,20:30:00,30,Medium,Veg,2,4.1,Low,Wallet,TRUE,TRUE,0.487804878,June,Online,9.84,20.16,FALSE,1,20
